is_sh,oos_sh,full_sh,cagr,vol,sortino,calmar,dd,uw_days,pf,var95,cvar95,worst,win,at40,scale,n,strategy,turnover,fund_bps,fee_bps,breaker_days
1.1704082724630027,1.640500443604396,1.1704082724630027,33.9286087340825,28.30379931174306,1.8403091413595953,1.0298347513346404,-32.94568248945946,2253,1.2257894641275984,-1.9515848360626826,-2.9785944966186015,-8.23204630998692,47.79555208739758,41.16950237359867,1.214119635032526,2563,C1 BASELINE,0.18466479990738655,953.9765533248761,471.8185637633726,1286
1.5638722886997753,1.8481644817371088,1.5638722886997753,30.473006351052145,18.03780530370522,2.579046471031906,1.159279356258474,-26.286163198318746,2216,1.3144339042966682,-1.164154012591869,-1.8447203810032422,-4.737373415475625,46.93718298868513,48.03681318853139,1.5217131423180994,2563,C2 WAVE3,0.1368139498337877,1345.3393102059788,349.55964182532756,985
