timestamp,run_date,symbol,side,qty,price,notional,fee,slippage,reason
2026-09-15 00:09:04,2026-09-15,ZECUSDT,BUY,0.33525736,1167.4,391.3794,0.19569,0.078276,rebalance
2026-09-15 00:09:04,2026-09-15,龙虾USDT,SELL,-234.4238898,0.15994,-37.4938,0.018747,0.007499,rebalance
2026-09-16 00:06:00,2026-09-16,ACEUSDT,BUY,2164.60762734,0.15548,336.5532,0.168277,0.067311,backfill
2026-09-16 00:06:00,2026-09-16,AKEUSDT,SELL,-11515.96753147,0.026954,-310.4014,0.155201,0.06208,backfill
2026-09-16 00:06:00,2026-09-16,BCHUSDT,BUY,0.17466306,216.64,37.839,0.01892,0.007568,backfill
2026-09-16 00:06:00,2026-09-16,BTWUSDT,SELL,-197.25741119,0.70515,-139.0961,0.069548,0.027819,backfill
2026-09-16 00:06:00,2026-09-16,BZUSDT,SELL,-0.59320136,103.09,-61.1531,0.030577,0.012231,backfill
2026-09-16 00:06:00,2026-09-16,CLUSDT,SELL,-0.65578198,100.41,-65.8471,0.032924,0.013169,backfill
2026-09-16 00:06:00,2026-09-16,DRAMUSDT,BUY,0.88157809,54.96,48.4515,0.024226,0.00969,backfill
2026-09-16 00:06:00,2026-09-16,KORUUSDT,BUY,1.93659871,18.77,36.35,0.018175,0.00727,backfill
2026-09-16 00:06:00,2026-09-16,LSKUSDT,SELL,-75.06436582,0.34049,-25.5587,0.012779,0.005112,backfill
2026-09-16 00:06:00,2026-09-16,NVDAUSDT,BUY,0.25991622,212.71,55.2868,0.027643,0.011057,backfill
2026-09-16 00:06:00,2026-09-16,ONGUSDT,SELL,-474.54315212,0.07444,-35.325,0.017662,0.007065,backfill
2026-09-16 00:06:00,2026-09-16,PROMUSDT,SELL,-7.09620825,5.505,-39.0646,0.019532,0.007813,backfill
2026-09-16 00:06:00,2026-09-16,QQQUSDT,BUY,0.06262632,706.05,44.2173,0.022109,0.008843,backfill
2026-09-16 00:06:00,2026-09-16,SOXLUSDT,BUY,0.51633465,102.58,52.9656,0.026483,0.010593,backfill
2026-09-16 00:06:00,2026-09-16,SOXSUSDT,BUY,1.10737714,51.04,56.5205,0.02826,0.011304,backfill
2026-09-16 00:06:00,2026-09-16,SUIUSDT,BUY,53.43776334,0.6865,36.685,0.018343,0.007337,backfill
2026-09-16 00:06:00,2026-09-16,USELESSUSDT,SELL,-422.99048715,0.2152,-91.0276,0.045514,0.018206,backfill
2026-09-16 00:06:00,2026-09-16,WLDUSDT,SELL,-928.93511979,0.3623,-336.5532,0.168277,0.067311,backfill
